cliente_id,idade,estado_residencia,qtd_produtos_adquiridos,categoria_fidelidade
CLI-90314,27,Rio de Janeiro (RJ),2,Silver
CLI-33022,52,Paraná (PR),3,Gold
CLI-18176,59,Minas Gerais (MG),2,Silver
CLI-94585,28,Bahia (BA),3,Gold
CLI-63525,62,Paraná (PR),1,Silver
CLI-57660,26,Paraná (PR),1,Silver
CLI-98611,30,São Paulo (SP),1,Silver
CLI-72721,45,São Paulo (SP),4,Gold
CLI-69760,38,Bahia (BA),1,Silver
CLI-24711,21,Rio de Janeiro (RJ),4,Gold
CLI-72030,25,Rio de Janeiro (RJ),4,Gold
CLI-45692,26,Paraná (PR),1,Silver
CLI-69255,42,São Paulo (SP),4,Gold
CLI-15701,45,Paraná (PR),4,Gold
CLI-64529,51,Bahia (BA),2,Silver
CLI-34139,43,Paraná (PR),2,Silver
CLI-22510,26,Rio de Janeiro (RJ),1,Silver
CLI-84774,23,Bahia (BA),2,Silver
CLI-60337,45,Rio de Janeiro (RJ),4,Gold
CLI-10555,64,Paraná (PR),3,Gold
CLI-76993,25,Minas Gerais (MG),4,Gold
CLI-43828,55,São Paulo (SP),4,Gold
CLI-44912,30,Minas Gerais (MG),1,Silver
CLI-80546,54,Paraná (PR),1,Silver
CLI-41187,47,Minas Gerais (MG),2,Silver
CLI-70765,34,São Paulo (SP),1,Silver
CLI-43678,64,Rio de Janeiro (RJ),3,Gold
CLI-83979,50,São Paulo (SP),4,Gold
CLI-74356,51,Bahia (BA),2,Silver
CLI-55812,21,São Paulo (SP),4,Gold
CLI-40094,38,Paraná (PR),1,Silver
CLI-85591,25,Paraná (PR),4,Gold
CLI-48393,64,Paraná (PR),3,Gold
CLI-55423,46,Bahia (BA),1,Silver
CLI-18861,51,Rio de Janeiro (RJ),2,Silver
CLI-47762,65,Minas Gerais (MG),4,Gold
CLI-24098,33,São Paulo (SP),4,Gold
CLI-71383,28,Minas Gerais (MG),3,Gold
CLI-22192,58,Rio de Janeiro (RJ),1,Silver
CLI-47226,33,Paraná (PR),4,Gold
CLI-31515,58,Paraná (PR),1,Silver
CLI-69603,35,Bahia (BA),2,Silver
CLI-61404,40,São Paulo (SP),4,Gold
CLI-33720,51,São Paulo (SP),4,Gold
CLI-80459,60,Rio de Janeiro (RJ),3,Gold
CLI-32676,49,Paraná (PR),4,Gold
CLI-33719,31,Rio de Janeiro (RJ),2,Silver
CLI-15760,27,Minas Gerais (MG),2,Silver
CLI-14940,35,Paraná (PR),2,Silver
CLI-44775,65,São Paulo (SP),4,Gold
CLI-34558,46,Bahia (BA),1,Silver
CLI-19336,37,Rio de Janeiro (RJ),4,Gold
CLI-58429,22,Minas Gerais (MG),1,Silver
CLI-45613,47,São Paulo (SP),4,Gold
CLI-17852,54,Minas Gerais (MG),1,Silver
CLI-26446,27,São Paulo (SP),2,Silver
CLI-15550,25,Rio de Janeiro (RJ),4,Gold
CLI-78268,24,São Paulo (SP),3,Gold
CLI-54555,59,Paraná (PR),2,Silver
CLI-17174,54,Paraná (PR),1,Silver
CLI-92854,33,Paraná (PR),4,Gold
CLI-95440,23,Bahia (BA),2,Silver
CLI-58034,27,Minas Gerais (MG),2,Silver
CLI-20061,36,São Paulo (SP),4,Gold
CLI-45086,55,Minas Gerais (MG),2,Silver
CLI-64473,47,Bahia (BA),2,Silver
CLI-16663,39,São Paulo (SP),4,Gold
CLI-24714,39,Paraná (PR),2,Silver
CLI-59174,37,Rio de Janeiro (RJ),4,Gold
CLI-23546,18,São Paulo (SP),1,Silver
CLI-77257,63,Paraná (PR),2,Silver
CLI-13540,34,Rio de Janeiro (RJ),1,Silver
CLI-22226,60,Paraná (PR),3,Gold
CLI-49899,60,São Paulo (SP),3,Gold
CLI-91145,43,Paraná (PR),2,Silver
CLI-81397,18,Bahia (BA),1,Silver
CLI-74738,21,São Paulo (SP),4,Gold
CLI-64492,49,Minas Gerais (MG),4,Gold
CLI-36390,53,Paraná (PR),4,Gold
CLI-55973,30,São Paulo (SP),1,Silver
CLI-32193,46,Rio de Janeiro (RJ),1,Silver
CLI-58382,45,Minas Gerais (MG),4,Gold
CLI-59053,65,Minas Gerais (MG),4,Gold
CLI-45103,41,Rio de Janeiro (RJ),4,Gold
CLI-31733,33,Minas Gerais (MG),4,Gold
CLI-89872,46,Bahia (BA),1,Silver
CLI-20841,46,Rio de Janeiro (RJ),1,Silver
CLI-56860,65,São Paulo (SP),4,Gold
CLI-58268,33,Rio de Janeiro (RJ),4,Gold
CLI-34842,51,Paraná (PR),2,Silver
CLI-30296,61,Minas Gerais (MG),4,Gold
CLI-66355,34,Rio de Janeiro (RJ),1,Silver
CLI-90223,52,Rio de Janeiro (RJ),3,Gold
CLI-39162,18,Minas Gerais (MG),1,Silver
CLI-50327,58,São Paulo (SP),1,Silver
CLI-83067,34,Minas Gerais (MG),1,Silver
CLI-79339,50,São Paulo (SP),4,Gold
CLI-62530,55,Paraná (PR),2,Silver
CLI-44850,58,Rio de Janeiro (RJ),1,Silver
CLI-12777,36,São Paulo (SP),4,Gold
CLI-55143,23,Rio de Janeiro (RJ),2,Silver
CLI-79830,65,Paraná (PR),4,Gold
CLI-24329,46,São Paulo (SP),4,Gold
CLI-37624,33,Bahia (BA),4,Gold
CLI-88978,23,Bahia (BA),2,Silver
CLI-48679,24,Minas Gerais (MG),3,Gold
CLI-24719,46,Bahia (BA),1,Silver
CLI-36532,24,Minas Gerais (MG),3,Gold
CLI-42809,58,Paraná (PR),1,Silver
CLI-19414,55,Minas Gerais (MG),2,Silver
CLI-91882,25,Minas Gerais (MG),4,Gold
CLI-30388,58,Bahia (BA),1,Silver
CLI-82487,19,São Paulo (SP),2,Silver
CLI-15297,32,Rio de Janeiro (RJ),3,Gold
CLI-23068,38,São Paulo (SP),4,Gold
CLI-35741,38,Bahia (BA),1,Silver
CLI-70232,39,Paraná (PR),2,Silver
CLI-17237,48,Minas Gerais (MG),3,Gold
CLI-85044,63,São Paulo (SP),2,Silver
CLI-74100,62,Minas Gerais (MG),1,Silver
CLI-83820,38,Rio de Janeiro (RJ),1,Silver
CLI-69445,47,Minas Gerais (MG),2,Silver
CLI-75318,27,Rio de Janeiro (RJ),2,Silver
CLI-87428,52,Paraná (PR),3,Gold
CLI-94366,36,Paraná (PR),3,Gold
CLI-50795,59,Paraná (PR),2,Silver
CLI-87713,53,Bahia (BA),4,Gold
CLI-25746,40,Bahia (BA),3,Gold
CLI-91930,36,Rio de Janeiro (RJ),3,Gold
CLI-64208,53,São Paulo (SP),4,Gold
CLI-46029,19,São Paulo (SP),2,Silver
CLI-91016,31,Rio de Janeiro (RJ),2,Silver
CLI-26549,51,Rio de Janeiro (RJ),2,Silver
CLI-19469,50,Paraná (PR),1,Silver
CLI-40622,36,Rio de Janeiro (RJ),3,Gold
CLI-13782,62,Bahia (BA),1,Silver
CLI-95355,52,São Paulo (SP),4,Gold
CLI-96734,62,Bahia (BA),1,Silver
CLI-59333,20,Rio de Janeiro (RJ),3,Gold
CLI-79607,56,Minas Gerais (MG),3,Gold
CLI-71732,56,Paraná (PR),3,Gold
CLI-32570,23,Bahia (BA),2,Silver
CLI-49879,50,Rio de Janeiro (RJ),1,Silver
CLI-71570,52,São Paulo (SP),4,Gold
CLI-42596,24,Minas Gerais (MG),3,Gold
CLI-98838,34,Bahia (BA),1,Silver
CLI-33969,60,Bahia (BA),3,Gold
CLI-38002,64,Bahia (BA),3,Gold
CLI-90846,59,São Paulo (SP),2,Silver
CLI-29098,18,Bahia (BA),1,Silver
CLI-55921,26,Minas Gerais (MG),1,Silver
CLI-24242,51,Bahia (BA),2,Silver
CLI-84116,19,Rio de Janeiro (RJ),2,Silver
CLI-81606,23,Paraná (PR),2,Silver
CLI-92394,37,Paraná (PR),4,Gold
CLI-31275,62,Bahia (BA),1,Silver
CLI-98212,33,Rio de Janeiro (RJ),4,Gold
CLI-38562,52,São Paulo (SP),4,Gold
CLI-65830,19,Minas Gerais (MG),2,Silver
CLI-70286,26,São Paulo (SP),1,Silver
CLI-97413,31,Paraná (PR),2,Silver
CLI-13329,37,Paraná (PR),4,Gold
CLI-65611,46,Minas Gerais (MG),1,Silver
CLI-57525,20,Paraná (PR),3,Gold
CLI-81135,65,São Paulo (SP),4,Gold
CLI-61547,43,Minas Gerais (MG),2,Silver
CLI-27172,23,Rio de Janeiro (RJ),2,Silver
CLI-52527,18,Rio de Janeiro (RJ),1,Silver
CLI-48766,43,Minas Gerais (MG),2,Silver
CLI-54208,39,São Paulo (SP),4,Gold
CLI-42392,36,São Paulo (SP),4,Gold
CLI-15368,34,Paraná (PR),1,Silver
CLI-62382,37,Paraná (PR),4,Gold
CLI-90677,65,Rio de Janeiro (RJ),4,Gold
CLI-13070,62,Paraná (PR),1,Silver
CLI-22237,20,São Paulo (SP),3,Gold
CLI-30972,43,Minas Gerais (MG),2,Silver
CLI-20836,29,Bahia (BA),4,Gold
CLI-95840,33,Bahia (BA),4,Gold
CLI-47999,27,Minas Gerais (MG),2,Silver
CLI-63039,20,Rio de Janeiro (RJ),3,Gold
CLI-82757,54,Paraná (PR),1,Silver
CLI-64136,57,Bahia (BA),4,Gold
CLI-37721,55,Paraná (PR),2,Silver
CLI-94432,26,Minas Gerais (MG),1,Silver
CLI-18232,57,Minas Gerais (MG),4,Gold
CLI-63363,49,São Paulo (SP),4,Gold
CLI-35858,60,Minas Gerais (MG),3,Gold
CLI-73033,19,Rio de Janeiro (RJ),2,Silver
CLI-10426,24,Rio de Janeiro (RJ),3,Gold
CLI-33550,49,São Paulo (SP),4,Gold
CLI-59091,20,Bahia (BA),3,Gold
CLI-81751,19,São Paulo (SP),2,Silver
CLI-95866,62,Paraná (PR),1,Silver
CLI-57591,41,Rio de Janeiro (RJ),4,Gold
CLI-63478,42,Paraná (PR),1,Silver
CLI-47125,23,Bahia (BA),2,Silver
CLI-43137,21,Paraná (PR),4,Gold
CLI-72541,53,Rio de Janeiro (RJ),4,Gold
CLI-24132,60,Minas Gerais (MG),3,Gold
CLI-97863,32,Bahia (BA),3,Gold
CLI-79163,63,Minas Gerais (MG),2,Silver
CLI-92776,65,São Paulo (SP),4,Gold
CLI-38644,29,Rio de Janeiro (RJ),4,Gold
CLI-64295,64,Bahia (BA),3,Gold
CLI-72887,30,Minas Gerais (MG),1,Silver
CLI-55623,55,Bahia (BA),2,Silver
CLI-24664,38,Minas Gerais (MG),1,Silver
CLI-33893,50,Paraná (PR),1,Silver
CLI-27905,28,Rio de Janeiro (RJ),3,Gold
CLI-75392,63,Minas Gerais (MG),2,Silver
CLI-12660,36,São Paulo (SP),4,Gold
CLI-77952,65,São Paulo (SP),4,Gold
CLI-13173,33,Rio de Janeiro (RJ),4,Gold
CLI-61637,64,Bahia (BA),3,Gold
CLI-99351,39,Bahia (BA),2,Silver
CLI-79919,23,Minas Gerais (MG),2,Silver
CLI-87121,55,Paraná (PR),2,Silver
CLI-69263,47,Bahia (BA),2,Silver
CLI-42736,57,Minas Gerais (MG),4,Gold
CLI-78994,52,São Paulo (SP),4,Gold
CLI-43845,30,Paraná (PR),1,Silver
CLI-17069,57,Rio de Janeiro (RJ),4,Gold
CLI-75224,22,Minas Gerais (MG),1,Silver
CLI-25592,62,Bahia (BA),1,Silver
CLI-31436,29,Bahia (BA),4,Gold
CLI-18385,54,São Paulo (SP),4,Gold
CLI-59389,28,São Paulo (SP),3,Gold
CLI-76735,39,Minas Gerais (MG),2,Silver
CLI-87934,50,Paraná (PR),1,Silver
CLI-80444,39,Minas Gerais (MG),2,Silver
CLI-40300,28,Bahia (BA),3,Gold
CLI-81263,54,Minas Gerais (MG),1,Silver
CLI-17275,44,Rio de Janeiro (RJ),3,Gold
CLI-10354,37,São Paulo (SP),4,Gold
CLI-42113,44,Bahia (BA),3,Gold
CLI-52337,24,Minas Gerais (MG),3,Gold
CLI-69875,30,São Paulo (SP),1,Silver
CLI-45974,29,Rio de Janeiro (RJ),4,Gold
CLI-58644,56,Minas Gerais (MG),3,Gold
CLI-17867,19,Paraná (PR),2,Silver
CLI-62235,24,Bahia (BA),3,Gold
CLI-17635,32,Rio de Janeiro (RJ),3,Gold
CLI-22109,56,Paraná (PR),3,Gold
CLI-47922,57,São Paulo (SP),4,Gold
CLI-92756,37,Rio de Janeiro (RJ),4,Gold
CLI-15075,54,São Paulo (SP),4,Gold
CLI-22197,60,Bahia (BA),3,Gold
CLI-82363,45,São Paulo (SP),4,Gold
CLI-84733,25,Paraná (PR),4,Gold
CLI-92664,37,Rio de Janeiro (RJ),4,Gold
CLI-52616,53,São Paulo (SP),4,Gold
CLI-82068,24,Rio de Janeiro (RJ),3,Gold
CLI-81679,38,São Paulo (SP),4,Gold
CLI-63333,36,Minas Gerais (MG),3,Gold
CLI-63912,43,Paraná (PR),2,Silver
CLI-80082,54,Bahia (BA),1,Silver
CLI-89430,23,Paraná (PR),2,Silver
CLI-19023,53,Paraná (PR),4,Gold
CLI-98730,45,São Paulo (SP),4,Gold
CLI-55050,35,São Paulo (SP),4,Gold
CLI-43251,65,Rio de Janeiro (RJ),4,Gold
CLI-83534,24,Paraná (PR),3,Gold
CLI-75948,56,Minas Gerais (MG),3,Gold
CLI-44701,23,Minas Gerais (MG),2,Silver
CLI-61401,52,Bahia (BA),3,Gold
CLI-89068,56,Rio de Janeiro (RJ),3,Gold
CLI-12031,52,São Paulo (SP),4,Gold
CLI-66108,23,Bahia (BA),2,Silver
CLI-57754,22,São Paulo (SP),1,Silver
CLI-44166,39,Rio de Janeiro (RJ),2,Silver
CLI-41986,36,Paraná (PR),3,Gold
CLI-76357,50,Paraná (PR),1,Silver
CLI-90930,60,Paraná (PR),3,Gold
CLI-61763,61,Rio de Janeiro (RJ),4,Gold
CLI-16615,28,São Paulo (SP),3,Gold
CLI-52656,32,São Paulo (SP),3,Gold
CLI-94486,29,São Paulo (SP),4,Gold
CLI-20097,34,Rio de Janeiro (RJ),1,Silver
CLI-65595,41,Paraná (PR),4,Gold
CLI-41773,19,Minas Gerais (MG),2,Silver
CLI-92770,64,Minas Gerais (MG),3,Gold
CLI-80193,42,São Paulo (SP),4,Gold
CLI-45705,64,Minas Gerais (MG),3,Gold
CLI-19536,37,Bahia (BA),4,Gold
CLI-61745,22,São Paulo (SP),1,Silver
CLI-68348,52,Rio de Janeiro (RJ),3,Gold
CLI-33837,23,Minas Gerais (MG),2,Silver
CLI-84261,31,Paraná (PR),2,Silver
CLI-44558,61,Rio de Janeiro (RJ),4,Gold
CLI-83307,63,São Paulo (SP),2,Silver
CLI-83937,19,Minas Gerais (MG),2,Silver
CLI-82037,28,Rio de Janeiro (RJ),3,Gold
CLI-23931,65,Minas Gerais (MG),4,Gold
CLI-41689,29,São Paulo (SP),4,Gold
CLI-94200,61,Paraná (PR),4,Gold
CLI-23902,56,Rio de Janeiro (RJ),3,Gold
CLI-29761,22,Bahia (BA),1,Silver
CLI-56921,62,Minas Gerais (MG),1,Silver
CLI-80086,51,São Paulo (SP),4,Gold
CLI-31163,20,São Paulo (SP),3,Gold
CLI-41801,32,Bahia (BA),3,Gold
CLI-34721,40,Rio de Janeiro (RJ),3,Gold
CLI-81239,45,Minas Gerais (MG),4,Gold
CLI-55496,57,Paraná (PR),4,Gold
CLI-91339,61,Paraná (PR),4,Gold
CLI-59909,56,Paraná (PR),3,Gold
CLI-45754,18,Bahia (BA),1,Silver
CLI-89208,50,Paraná (PR),1,Silver
CLI-14754,46,Bahia (BA),1,Silver
CLI-20023,55,Paraná (PR),2,Silver
CLI-24181,39,Rio de Janeiro (RJ),2,Silver
CLI-39545,30,Paraná (PR),1,Silver
CLI-73470,56,Minas Gerais (MG),3,Gold
CLI-78426,20,Rio de Janeiro (RJ),3,Gold
CLI-85583,32,Bahia (BA),3,Gold
CLI-13885,35,Paraná (PR),2,Silver
CLI-45326,50,Paraná (PR),1,Silver
CLI-14904,53,Rio de Janeiro (RJ),4,Gold
CLI-66533,56,Paraná (PR),3,Gold
CLI-99293,19,Minas Gerais (MG),2,Silver
CLI-19148,63,Bahia (BA),2,Silver
CLI-43021,62,Paraná (PR),1,Silver
CLI-57560,43,São Paulo (SP),4,Gold
CLI-64154,41,Minas Gerais (MG),4,Gold
CLI-42246,26,Rio de Janeiro (RJ),1,Silver
CLI-54846,19,Minas Gerais (MG),2,Silver
CLI-37281,40,São Paulo (SP),4,Gold
CLI-92566,65,Bahia (BA),4,Gold
CLI-69524,18,Minas Gerais (MG),1,Silver
CLI-85828,25,Paraná (PR),4,Gold
CLI-85385,49,Paraná (PR),4,Gold
CLI-46862,51,Paraná (PR),2,Silver
CLI-47457,27,Bahia (BA),2,Silver
CLI-83913,19,São Paulo (SP),2,Silver
CLI-74097,63,Bahia (BA),2,Silver
CLI-45979,63,Minas Gerais (MG),2,Silver
CLI-81881,23,Paraná (PR),2,Silver
CLI-97766,41,Bahia (BA),4,Gold
CLI-58854,56,Bahia (BA),3,Gold
CLI-78141,40,Paraná (PR),3,Gold
CLI-90595,39,São Paulo (SP),4,Gold
CLI-51902,22,São Paulo (SP),1,Silver
CLI-21219,40,Rio de Janeiro (RJ),3,Gold
CLI-27923,58,Bahia (BA),1,Silver
CLI-93796,18,São Paulo (SP),1,Silver
CLI-54401,28,Paraná (PR),3,Gold
CLI-98557,54,Rio de Janeiro (RJ),1,Silver
CLI-47288,30,São Paulo (SP),1,Silver
CLI-24263,26,Paraná (PR),1,Silver
CLI-77746,21,Minas Gerais (MG),4,Gold
CLI-76745,50,Bahia (BA),1,Silver
CLI-47985,24,Minas Gerais (MG),3,Gold
CLI-55765,55,Rio de Janeiro (RJ),2,Silver
CLI-96654,40,Minas Gerais (MG),3,Gold
CLI-59051,39,Rio de Janeiro (RJ),2,Silver
CLI-45307,51,Bahia (BA),2,Silver
CLI-56207,60,Bahia (BA),3,Gold
CLI-82419,43,Rio de Janeiro (RJ),2,Silver
CLI-77593,54,Rio de Janeiro (RJ),1,Silver
CLI-17557,24,Minas Gerais (MG),3,Gold
CLI-30982,61,São Paulo (SP),4,Gold
CLI-29837,33,Bahia (BA),4,Gold
CLI-39742,34,Minas Gerais (MG),1,Silver
CLI-84898,48,Rio de Janeiro (RJ),3,Gold
CLI-66988,48,São Paulo (SP),4,Gold
CLI-73972,64,Rio de Janeiro (RJ),3,Gold
CLI-36333,21,Minas Gerais (MG),4,Gold
CLI-82251,63,Paraná (PR),2,Silver
CLI-98871,28,Minas Gerais (MG),3,Gold
CLI-44240,55,Rio de Janeiro (RJ),2,Silver
CLI-56274,44,Bahia (BA),3,Gold
CLI-55064,31,Bahia (BA),2,Silver
CLI-20276,53,Paraná (PR),4,Gold
CLI-10635,39,São Paulo (SP),4,Gold
CLI-23198,58,Rio de Janeiro (RJ),1,Silver
CLI-88013,43,São Paulo (SP),4,Gold
CLI-43043,44,Rio de Janeiro (RJ),3,Gold
CLI-53831,48,Rio de Janeiro (RJ),3,Gold
CLI-30242,49,Paraná (PR),4,Gold
CLI-68026,26,Minas Gerais (MG),1,Silver
CLI-54790,50,Paraná (PR),1,Silver
CLI-29788,20,Paraná (PR),3,Gold
CLI-92949,42,Minas Gerais (MG),1,Silver
CLI-54792,55,Minas Gerais (MG),2,Silver
CLI-88234,51,São Paulo (SP),4,Gold
CLI-19838,37,Minas Gerais (MG),4,Gold
CLI-21460,22,Paraná (PR),1,Silver
CLI-96906,54,Rio de Janeiro (RJ),1,Silver
CLI-38363,59,São Paulo (SP),2,Silver
CLI-27822,60,Bahia (BA),3,Gold
CLI-28528,31,Minas Gerais (MG),2,Silver
CLI-32734,23,Minas Gerais (MG),2,Silver
CLI-65957,24,Paraná (PR),3,Gold
CLI-10599,65,Minas Gerais (MG),4,Gold
CLI-77421,18,Minas Gerais (MG),1,Silver
CLI-89896,53,São Paulo (SP),4,Gold
CLI-32632,21,Rio de Janeiro (RJ),4,Gold
CLI-46364,32,Bahia (BA),3,Gold
CLI-38587,50,Rio de Janeiro (RJ),1,Silver
CLI-40208,45,Bahia (BA),4,Gold
CLI-22585,63,São Paulo (SP),2,Silver
CLI-18557,30,Paraná (PR),1,Silver
CLI-37765,40,Minas Gerais (MG),3,Gold
CLI-21441,53,São Paulo (SP),4,Gold
CLI-81349,47,São Paulo (SP),4,Gold
CLI-63901,43,Bahia (BA),2,Silver
CLI-58995,47,Bahia (BA),2,Silver
CLI-23549,56,Minas Gerais (MG),3,Gold
CLI-27054,57,Bahia (BA),4,Gold
CLI-61772,59,Rio de Janeiro (RJ),2,Silver
CLI-91346,27,Bahia (BA),2,Silver
CLI-82747,31,Bahia (BA),2,Silver
CLI-12742,40,Paraná (PR),3,Gold
CLI-80117,58,Bahia (BA),1,Silver
CLI-46069,57,Paraná (PR),4,Gold
CLI-76921,58,Minas Gerais (MG),1,Silver
CLI-15473,61,São Paulo (SP),4,Gold
CLI-36247,44,Minas Gerais (MG),3,Gold
CLI-19431,63,Bahia (BA),2,Silver
CLI-16291,29,Paraná (PR),4,Gold
CLI-13002,61,Minas Gerais (MG),4,Gold
CLI-66702,18,Bahia (BA),1,Silver
CLI-24817,52,Bahia (BA),3,Gold
CLI-52045,63,Bahia (BA),2,Silver
CLI-44774,42,Minas Gerais (MG),1,Silver
CLI-17832,26,Bahia (BA),1,Silver
CLI-33599,49,São Paulo (SP),4,Gold
CLI-99916,40,Bahia (BA),3,Gold
CLI-73790,35,São Paulo (SP),4,Gold
CLI-72455,23,Minas Gerais (MG),2,Silver
CLI-20704,51,Minas Gerais (MG),2,Silver
CLI-73924,36,São Paulo (SP),4,Gold
CLI-67923,54,Minas Gerais (MG),1,Silver
CLI-12366,47,São Paulo (SP),4,Gold
CLI-52062,63,São Paulo (SP),2,Silver
CLI-56972,35,Bahia (BA),2,Silver
CLI-17384,23,Bahia (BA),2,Silver
CLI-80199,24,Rio de Janeiro (RJ),3,Gold
CLI-91710,22,Rio de Janeiro (RJ),1,Silver
CLI-65610,37,Rio de Janeiro (RJ),4,Gold
CLI-56703,27,São Paulo (SP),2,Silver
CLI-45082,22,São Paulo (SP),1,Silver
CLI-14821,59,Rio de Janeiro (RJ),2,Silver
CLI-74373,36,Rio de Janeiro (RJ),3,Gold
CLI-95253,48,São Paulo (SP),4,Gold
CLI-11876,22,Bahia (BA),1,Silver
CLI-75766,39,Paraná (PR),2,Silver
CLI-78164,39,São Paulo (SP),4,Gold
CLI-10049,50,Bahia (BA),1,Silver
CLI-66985,60,Paraná (PR),3,Gold
CLI-36551,33,Bahia (BA),4,Gold
CLI-84020,55,Paraná (PR),2,Silver
CLI-94593,34,Paraná (PR),1,Silver
CLI-64935,42,Paraná (PR),1,Silver
CLI-44264,36,Paraná (PR),3,Gold
CLI-78307,43,Bahia (BA),2,Silver
CLI-10906,31,Rio de Janeiro (RJ),2,Silver
CLI-39696,36,São Paulo (SP),4,Gold
CLI-49511,21,Bahia (BA),4,Gold
CLI-65003,64,Minas Gerais (MG),3,Gold
CLI-95390,22,Minas Gerais (MG),1,Silver
CLI-56156,35,Rio de Janeiro (RJ),2,Silver
CLI-30205,45,Minas Gerais (MG),4,Gold
CLI-49566,38,Paraná (PR),1,Silver
CLI-65224,42,Paraná (PR),1,Silver
CLI-81848,61,Paraná (PR),4,Gold
CLI-71424,43,São Paulo (SP),4,Gold
CLI-25093,34,Bahia (BA),1,Silver
CLI-62880,19,São Paulo (SP),2,Silver
CLI-81424,19,Minas Gerais (MG),2,Silver
CLI-47218,21,Rio de Janeiro (RJ),4,Gold
CLI-51863,23,Rio de Janeiro (RJ),2,Silver
CLI-55650,29,Rio de Janeiro (RJ),4,Gold
CLI-79330,42,Rio de Janeiro (RJ),1,Silver
CLI-64079,54,Paraná (PR),1,Silver
CLI-78198,44,Bahia (BA),3,Gold
CLI-50416,24,São Paulo (SP),3,Gold
CLI-82524,34,Minas Gerais (MG),1,Silver
CLI-89836,32,Paraná (PR),3,Gold
CLI-82649,44,Paraná (PR),3,Gold
CLI-27724,22,Bahia (BA),1,Silver
CLI-51705,30,São Paulo (SP),1,Silver
CLI-94700,21,Paraná (PR),4,Gold
CLI-47549,31,Rio de Janeiro (RJ),2,Silver
CLI-26476,57,São Paulo (SP),4,Gold
CLI-51548,62,Minas Gerais (MG),1,Silver
CLI-41025,53,Rio de Janeiro (RJ),4,Gold
CLI-71075,36,Bahia (BA),3,Gold
CLI-21957,20,Minas Gerais (MG),3,Gold
CLI-86082,24,São Paulo (SP),3,Gold
CLI-58684,41,Bahia (BA),4,Gold
CLI-82182,30,São Paulo (SP),1,Silver
CLI-71675,61,Bahia (BA),4,Gold
CLI-80451,23,São Paulo (SP),2,Silver
CLI-39772,24,São Paulo (SP),3,Gold
CLI-37277,55,São Paulo (SP),4,Gold
CLI-51461,40,Rio de Janeiro (RJ),3,Gold
CLI-76501,59,Rio de Janeiro (RJ),2,Silver
CLI-78058,59,Minas Gerais (MG),2,Silver
CLI-54140,31,Bahia (BA),2,Silver
CLI-23058,18,São Paulo (SP),1,Silver
CLI-33372,23,Bahia (BA),2,Silver
CLI-15862,51,Minas Gerais (MG),2,Silver
CLI-86824,63,Minas Gerais (MG),2,Silver
CLI-88198,46,Minas Gerais (MG),1,Silver
CLI-99412,38,Rio de Janeiro (RJ),1,Silver
CLI-39636,38,São Paulo (SP),4,Gold
CLI-49187,42,São Paulo (SP),4,Gold
CLI-64442,38,Minas Gerais (MG),1,Silver
CLI-37040,61,Paraná (PR),4,Gold
CLI-91627,61,Minas Gerais (MG),4,Gold
CLI-15779,50,São Paulo (SP),4,Gold
CLI-67031,22,Minas Gerais (MG),1,Silver
CLI-81659,24,Minas Gerais (MG),3,Gold
CLI-95011,52,Bahia (BA),3,Gold
CLI-68852,57,Bahia (BA),4,Gold
CLI-63427,26,Paraná (PR),1,Silver
CLI-72642,25,São Paulo (SP),4,Gold
CLI-72389,51,Paraná (PR),2,Silver
CLI-10607,64,Paraná (PR),3,Gold
CLI-88026,22,Rio de Janeiro (RJ),1,Silver
CLI-68339,54,Bahia (BA),1,Silver
CLI-37863,55,Rio de Janeiro (RJ),2,Silver
CLI-70138,65,Bahia (BA),4,Gold
CLI-37841,60,Paraná (PR),3,Gold
CLI-85545,64,Paraná (PR),3,Gold
CLI-38044,34,São Paulo (SP),1,Silver
CLI-33964,26,São Paulo (SP),1,Silver
CLI-72435,63,São Paulo (SP),2,Silver
CLI-85717,46,Rio de Janeiro (RJ),1,Silver
CLI-55338,59,Minas Gerais (MG),2,Silver
CLI-57280,63,Bahia (BA),2,Silver
CLI-80785,44,São Paulo (SP),4,Gold
CLI-97293,22,São Paulo (SP),1,Silver
CLI-37483,19,São Paulo (SP),2,Silver
CLI-82274,38,Minas Gerais (MG),1,Silver
CLI-20749,20,Bahia (BA),3,Gold
CLI-35091,38,Rio de Janeiro (RJ),1,Silver
CLI-52350,61,Minas Gerais (MG),4,Gold
CLI-26243,25,Rio de Janeiro (RJ),4,Gold
CLI-83839,27,Paraná (PR),2,Silver
CLI-49749,39,Paraná (PR),2,Silver
CLI-41217,30,Bahia (BA),1,Silver
CLI-21869,40,Bahia (BA),3,Gold
CLI-13165,62,Paraná (PR),1,Silver
CLI-12211,30,Minas Gerais (MG),1,Silver
CLI-76115,63,Bahia (BA),2,Silver
CLI-36677,30,São Paulo (SP),1,Silver
CLI-51468,47,Rio de Janeiro (RJ),2,Silver
CLI-50991,25,São Paulo (SP),4,Gold
CLI-34540,39,São Paulo (SP),4,Gold
CLI-12678,36,Paraná (PR),3,Gold
CLI-46986,53,Rio de Janeiro (RJ),4,Gold
CLI-62114,49,Paraná (PR),4,Gold
CLI-25226,65,Minas Gerais (MG),4,Gold
CLI-41473,27,Paraná (PR),2,Silver
CLI-78896,52,São Paulo (SP),4,Gold
CLI-75136,57,Paraná (PR),4,Gold
